,title,platform,datetime,critic_score,critic_score_text,url,comments,upvotes,img
580,"New Super Mario Bros. U Deluxe Review - It's-A-Me, Again!",NS,"Wednesday, Jan 9, 2019 5:47am",7,Good,https://www.gamespot.com/reviews/new-super-mario-bros-u-deluxe-review-its-a-me-agai/1900-6417061/,75,33,https://www.gamespot.com/a/uploads/screen_petite/1556/15568848/3485358-new-super-mario-bros-u-deluxe-review-thumb-nologo.jpg
581,Below Review - Deep Down,"XONE, PC","Tuesday, Jan 8, 2019 11:06am",6,Fair,https://www.gamespot.com/reviews/below-review-deep-down/1900-6417059/,11,23,https://www.gamespot.com/a/uploads/screen_petite/172/1720905/3483023-3868056134-8aacb1a27929fa5a6923d0085684b482
582,"Bury Me, My Love Review - Trials And Tribulations",NS,"Tuesday, Jan 8, 2019 11:02am",8,Great,https://www.gamespot.com/reviews/bury-me-my-love-review-trials-and-tribulations/1900-6417060/,38,18,https://www.gamespot.com/a/uploads/screen_petite/43/434805/3485279-bury-me-my-love-review-thumb-no-logo.jpg
583,Battle Princess Madelyn Review - Halfway There,NS,"Saturday, Dec 22, 2018 10:49am",6,Fair,https://www.gamespot.com/reviews/battle-princess-madelyn-review-halfway-there/1900-6417058/,4,12,https://www.gamespot.com/a/uploads/screen_petite/1575/15759911/3480818-battle-princess-madelyn-review-thumb-nologo.jpg
584,Super Smash Bros. Ultimate Review - Me And You And Everyone We Know,NS,"Sunday, Dec 16, 2018 4:34pm",9,Superb,https://www.gamespot.com/reviews/super-smash-bros-ultimate-review-me-and-you-and-ev/1900-6417051/,181,107,https://www.gamespot.com/a/uploads/screen_petite/172/1720905/3471736-super-smash-bros-ultimate-review-thumb-nologo.jpg
585,Gris Review - Seeing In Color,PC,"Tuesday, Dec 11, 2018 3:54pm",9,Superb,https://www.gamespot.com/reviews/gris-review-seeing-in-color/1900-6417057/,64,62,https://www.gamespot.com/a/uploads/screen_petite/1575/15759911/3474576-gris-review-thumb-nologo.jpg
586,Monster Boy And The Cursed Kingdom Review - Fit For A King,"PC, XONE, PS4, NS","Tuesday, Dec 11, 2018 11:33am",8,Great,https://www.gamespot.com/reviews/monster-boy-and-the-cursed-kingdom-review-fit-for-/1900-6417055/,11,57,https://www.gamespot.com/a/uploads/screen_petite/172/1720905/3474035-review_monsterboy.jpg
587,Thronebreaker: The Witcher Tales Review - Queen Of Hearts,"PC, PS4","Tuesday, Dec 11, 2018 10:22am",9,Superb,https://www.gamespot.com/reviews/thronebreaker-the-witcher-tales-review-queen-of-he/1900-6417014/,65,114,https://www.gamespot.com/a/uploads/screen_petite/1406/14063904/3452475-thronebreaker-the-witcher-tales-review-thumb-nologo.jpg
588,Desert Child Review - Burning Fuel,"PC, PS4, XONE, NS","Monday, Dec 10, 2018 5:20pm",5,Mediocre,https://www.gamespot.com/reviews/desert-child-review-burning-fuel/1900-6417056/,1,23,https://www.gamespot.com/a/uploads/screen_petite/172/1720905/3474040-desert-child-review-thumb-nologo.jpg
589,Earth Defense Force 5 Review - Another Bug Hunt,PS4,"Thursday, Dec 6, 2018 8:06pm",8,Great,https://www.gamespot.com/reviews/earth-defense-force-5-review-another-bug-hunt/1900-6417054/,28,30,https://www.gamespot.com/a/uploads/screen_petite/1575/15759911/3472422-earth-defense-force-5-review-thumb-nologo.jpg
590,Ashen Review - Relationship Souls,"XONE, PC","Thursday, Dec 6, 2018 7:44pm",9,Superb,https://www.gamespot.com/reviews/ashen-review-relationship-souls/1900-6417053/,86,103,https://www.gamespot.com/a/uploads/screen_petite/1575/15759911/3472058-ashen-review-thumb-nologo.jpg
591,Artifact Review - Play Your Cards Right,PC,"Thursday, Dec 6, 2018 10:38am",8,Great,https://www.gamespot.com/reviews/artifact-review-play-your-cards-right/1900-6417052/,24,14,https://www.gamespot.com/a/uploads/screen_petite/1575/15759911/3472034-artifact-review-thumb-nologo.jpg
592,Just Cause 4 Review - Mildly Wild Ride,PC,"Wednesday, Dec 5, 2018 7:42pm",6,Fair,https://www.gamespot.com/reviews/just-cause-4-review-mildly-wild-ride/1900-6417049/,176,52,https://www.gamespot.com/a/uploads/screen_petite/1574/15747411/3471149-just-cause-4-review-thumb-nologo.jpg
593,Big Bash Boom Review: Stiff Wickets,PS4,"Wednesday, Dec 5, 2018 7:07pm",5,Mediocre,https://www.gamespot.com/reviews/big-bash-boom-review-stiff-wickets/1900-6417048/,5,15,https://www.gamespot.com/a/uploads/screen_petite/172/1720905/3470683-bigbashboom_reviewthumb.jpg
594,Cosmic Top Secret Review - Declassified,PC,"Friday, Nov 30, 2018 2:39pm",7,Good,https://www.gamespot.com/reviews/cosmic-top-secret-review-declassified/1900-6417047/,6,12,https://www.gamespot.com/a/uploads/screen_petite/1575/15759911/3469599-cosmic-top-secret---review-thumb-nologo.jpg
595,Darksiders 3 Review - Soils-Like,PS4,"Wednesday, Nov 28, 2018 3:01am",4,Poor,https://www.gamespot.com/reviews/darksiders-3-review-soils-like/1900-6417043/,328,85,https://www.gamespot.com/a/uploads/screen_petite/43/434805/3466766-darksiders-3-review-thumb-nologo.jpg
596,Persona 5: Dancing In Starlight Review - The Shujin Shuffle,PS4,"Tuesday, Nov 27, 2018 6:17am",8,Great,https://www.gamespot.com/reviews/persona-5-dancing-in-starlight-review-the-shujin-s/1900-6417046/,44,18,https://www.gamespot.com/a/uploads/screen_petite/1574/15747411/3467385-persona-5-dancing-starlight-review-thumb-nologo.jpg
597,Persona 3: Dancing In Moonlight Review - A Spotlight In The Dark Hour,PS4,"Tuesday, Nov 27, 2018 6:13am",9,Superb,https://www.gamespot.com/reviews/persona-3-dancing-in-moonlight-review-a-spotlight-/1900-6417045/,13,21,https://www.gamespot.com/a/uploads/screen_petite/1574/15747411/3467383-persona-5-dancing-moonlight-review-thumb-nologo.jpg
598,Beat Saber Review - Bass-Boosted,PS4,"Monday, Nov 26, 2018 3:35pm",8,Great,https://www.gamespot.com/reviews/beat-saber-review-bass-boosted/1900-6417044/,10,22,https://www.gamespot.com/a/uploads/screen_petite/1575/15759911/3467139-3382946-beatsaberthumb_gs.jpg
599,Nidhogg 2 Review - En Garde,"PC, PS4, NS","Monday, Nov 26, 2018 11:17am",7,Good,https://www.gamespot.com/reviews/nidhogg-2-review-en-garde/1900-6416731/,14,17,https://www.gamespot.com/a/uploads/screen_petite/1556/15568848/3273113-5944196159-da1c62f17649e6ddec30bc1d690f6ab0
600,Hitman 2 Review - A Boy And His Briefcase,"PS4, PC, XONE","Sunday, Nov 25, 2018 2:48pm",8,Great,https://www.gamespot.com/reviews/hitman-2-review-a-boy-and-his-briefcase/1900-6417031/,63,70,https://www.gamespot.com/a/uploads/screen_petite/172/1720905/3460650-hitman2-review-thumb-nologo.jpg
601,Fallout 76 Review - No Humans Allowed,"PC, PS4, XONE","Sunday, Nov 25, 2018 2:39pm",4,Poor,https://www.gamespot.com/reviews/fallout-76-review-no-humans-allowed/1900-6417040/,633,401,https://www.gamespot.com/a/uploads/screen_petite/1575/15759911/3463906-fallout76-review-thumb-nologo.jpg
602,Underworld Ascendant Review: Going Under,PC,"Sunday, Nov 25, 2018 2:38pm",2,Terrible,https://www.gamespot.com/reviews/underworld-ascendant-review-going-under/1900-6417042/,36,25,https://www.gamespot.com/a/uploads/screen_petite/172/1720905/3465647-underworldascendant-review-thumb-nologo.jpg
603,Taiko no Tatsujin: Drum 'n' Fun / Drum Session Review - Rhythm Party,NS,"Tuesday, Nov 20, 2018 3:38pm",7,Good,https://www.gamespot.com/reviews/taiko-no-tatsujin-drum-n-fun-drum-session-review-r/1900-6417041/,4,14,https://www.gamespot.com/a/uploads/screen_petite/1575/15759911/3465126-taiko-no-tatsujin-drum-n-fun-switch-review-thumb-nologo.jpg
604,Battlefield 5 Review - Breaking Through The Front Lines,PC,"Tuesday, Nov 20, 2018 3:32pm",8,Great,https://www.gamespot.com/reviews/battlefield-5-review-breaking-through-the-front-li/1900-6417039/,164,81,https://www.gamespot.com/a/uploads/screen_petite/104/1049837/3464078-battlefieldv-review--thumb-nologo.jpg
605,Pokemon Let's Go Pikachu And Let's Go Eevee Review,"NS, NS","Thursday, Nov 15, 2018 9:34am",8,Great,https://www.gamespot.com/reviews/pokemon-lets-go-pikachu-and-lets-go-eevee-review/1900-6417036/,122,151,https://www.gamespot.com/a/uploads/screen_petite/1575/15759911/3462057-pokemon-lets-go-pikachu-review-thumb-nologo.jpg
606,Overkill's The Walking Dead Review - DOA,PC,"Tuesday, Nov 13, 2018 5:00pm",3,Bad,https://www.gamespot.com/reviews/overkills-the-walking-dead-review-doa/1900-6417038/,35,24,https://www.gamespot.com/a/uploads/screen_petite/1575/15759911/3462514-overkillsthewalkingdead-review-thumb-nologo.jpg
607,Spyro Reignited Trilogy Review - Fan The Flames,PS4,"Tuesday, Nov 13, 2018 12:36pm",8,Great,https://www.gamespot.com/reviews/spyro-reignited-trilogy-review-fan-the-flames/1900-6417037/,56,50,https://www.gamespot.com/a/uploads/screen_petite/1575/15759911/3462325-3372338-spyro%2Breignited%2Btrilogy_014.jpg
608,11-11: Memories Retold Review - Modernist Warfare,"PS4, PC","Monday, Nov 12, 2018 7:39pm",7,Good,https://www.gamespot.com/reviews/11-11-memories-retold-review-modernist-warfare/1900-6417035/,6,12,https://www.gamespot.com/a/uploads/screen_petite/172/1720905/3462054-review_memories_retold.jpg
609,Full Metal Furies Review - Puzzle-Brawler,"XONE, NS","Friday, Nov 9, 2018 5:26pm",8,Great,https://www.gamespot.com/reviews/full-metal-furies-review-puzzle-brawler/1900-6417034/,8,12,https://www.gamespot.com/a/uploads/screen_petite/1575/15759911/3461421-full-metal-furies-review-thumb-nologo.jpg
610,Sinner: Sacrifice for Redemption Review - Trials and Tribulations,"PC, PS4, XONE, NS","Thursday, Nov 8, 2018 9:36pm",6,Fair,https://www.gamespot.com/reviews/sinner-sacrifice-for-redemption-review-trials-and-/1900-6417032/,8,12,https://www.gamespot.com/a/uploads/screen_petite/172/1720905/3460987-sinner-sacrifice-for-redemption-review-thumb-nologo.jpg
611,The Quiet Man Review - Silence Is Not Golden,PS4,"Wednesday, Nov 7, 2018 9:55am",2,Terrible,https://www.gamespot.com/reviews/the-quiet-man-review-silence-is-not-golden/1900-6417030/,121,40,https://www.gamespot.com/a/uploads/screen_petite/1575/15759911/3460210-the-quiet-man-review-thumb-nologo.jpg
612,Cities: Skylines - Industries Review - The Up And Up,PC,"Tuesday, Nov 6, 2018 12:21pm",7,Good,https://www.gamespot.com/reviews/cities-skylines-industries-review-the-up-and-up/1900-6417029/,1,19,https://www.gamespot.com/a/uploads/screen_petite/1575/15759911/3460070-cities--skylines---industries-review-thumb-no-logo.jpg
613,SNK 40th Anniversary Collection Review - It Belongs In A Museum,NS,"Monday, Nov 5, 2018 10:41pm",8,Great,https://www.gamespot.com/reviews/snk-40th-anniversary-collection-review-it-belongs-/1900-6417028/,20,15,https://www.gamespot.com/a/uploads/screen_petite/1406/14063904/3459792-snk-40th-anniversary-collection-review-thumb-nologo.jpg
614,Deracine Review - Elementary,PS4,"Monday, Nov 5, 2018 1:46pm",5,Mediocre,https://www.gamespot.com/reviews/deracine-review-elementary/1900-6417027/,3,7,https://www.gamespot.com/a/uploads/screen_petite/1575/15759911/3459599-deracine-review-thumb-nologo.jpg
615,Football Manager 2019 Review - A Winning Strategy,PC,"Friday, Nov 2, 2018 4:40pm",8,Great,https://www.gamespot.com/reviews/football-manager-2019-review-a-winning-strategy/1900-6417026/,1,33,https://www.gamespot.com/a/uploads/screen_petite/43/434805/3458919-football-manager-2019-review-thumb-nologo.jpg
616,Call Of Cthulhu Review - Squid Logic,"PC, PS4, XONE","Friday, Nov 2, 2018 3:38pm",5,Mediocre,https://www.gamespot.com/reviews/call-of-cthulhu-review-squid-logic/1900-6417025/,41,16,https://www.gamespot.com/a/uploads/screen_petite/172/1720905/3458343-call-of-cthulhu-review-thumb-nologo.jpg
617,Diablo 3: Eternal Collection Switch Review - Better With Age,NS,"Thursday, Nov 1, 2018 11:45am",9,Superb,https://www.gamespot.com/reviews/diablo-3-eternal-collection-switch-review-better-w/1900-6417022/,123,71,https://www.gamespot.com/a/uploads/screen_petite/1557/15576751/3456934-diablo-3-eternal-collection-review-thumb-nologo.jpg
618,Gwent Review - Heart Of The Cards,PC,"Wednesday, Oct 31, 2018 11:20am",8,Great,https://www.gamespot.com/reviews/gwent-review-heart-of-the-cards/1900-6417024/,18,30,https://www.gamespot.com/a/uploads/screen_petite/1575/15759911/3457545-gwent-review-thumb-nologo.jpg
619,Black Bird Review - Featherweight,NS,"Tuesday, Oct 30, 2018 4:47pm",5,Mediocre,https://www.gamespot.com/reviews/black-bird-review-featherweight/1900-6417023/,2,9,https://www.gamespot.com/a/uploads/screen_petite/1575/15759911/3457310-black-bird-review-thumb-nologo.jpg
620,Transistor Review,"PC, PS4, NS","Tuesday, Oct 30, 2018 2:10pm",8,Great,https://www.gamespot.com/reviews/transistor-review/1900-6415763/,637,41,https://www.gamespot.com/a/uploads/screen_petite/78/787590/2536114-2014-05-19_00009.jpg
621,My Hero One's Justice Review - In Their Own Quirky Ways,"PS4, XONE","Friday, Oct 26, 2018 6:47pm",6,Fair,https://www.gamespot.com/reviews/my-hero-ones-justice-review-in-their-own-quirky-wa/1900-6417021/,18,12,https://www.gamespot.com/a/uploads/screen_petite/1575/15759911/3456054-my-hero-ones-justice-review-thumb-nologo.jpg
622,WWE 2K19 Review: A Step In The Right Direction,PS4,"Thursday, Oct 25, 2018 10:52am",7,Good,https://www.gamespot.com/reviews/wwe-2k19-review-a-step-in-the-right-direction/1900-6417020/,4,51,https://www.gamespot.com/a/uploads/screen_petite/43/434805/3455241-wwe-2k19-review-thumb-no-logo.jpg
623,Return Of The Obra Dinn Review: The Good Ship,"PC, MAC","Wednesday, Oct 24, 2018 4:38pm",9,Superb,https://www.gamespot.com/reviews/return-of-the-obra-dinn-review-the-good-ship/1900-6417017/,11,26,https://www.gamespot.com/a/uploads/screen_petite/172/1720905/3454059-desktop%20screenshot%202018.10.19%20-%2017.30.00.30.jpg
624,NBA 2K Playgrounds 2 Review - Ball Another Day,XONE,"Wednesday, Oct 24, 2018 10:33am",5,Mediocre,https://www.gamespot.com/reviews/nba-2k-playgrounds-2-review-ball-another-day/1900-6417018/,2,13,https://www.gamespot.com/a/uploads/screen_petite/1574/15747411/3454751-nba-2k-playgrounds-2-review-thumb-nologo.jpg
625,"Call Of Duty: Black Ops 4 Review - Zombies, Blackout, Multiplayer",PS4,"Monday, Oct 22, 2018 1:06pm",8,Great,https://www.gamespot.com/reviews/call-of-duty-black-ops-4-review-zombies-blackout-m/1900-6417010/,123,48,https://www.gamespot.com/a/uploads/screen_petite/1575/15759911/3452125-trailer_blops_site_20181016.jpg
626,Reigns: Game Of Thrones Review: A Westerosi Romp,"AND, IOS","Monday, Oct 22, 2018 10:21am",8,Great,https://www.gamespot.com/reviews/reigns-game-of-thrones-review-a-westerosi-romp/1900-6417013/,4,12,https://www.gamespot.com/a/uploads/screen_petite/123/1239113/3452372-game.jpg
627,SoulCalibur 6 Review - The New Legend,"PC, XONE, PS4","Monday, Oct 22, 2018 8:56am",8,Great,https://www.gamespot.com/reviews/soulcalibur-6-review-the-new-legend/1900-6417012/,85,48,https://www.gamespot.com/a/uploads/screen_petite/43/434805/3451902-soulcaliburvi-review-promo-nologo.jpg
628,Lego DC Super-Villains Review: Mediocre Mischief-Makers,PS4,"Saturday, Oct 20, 2018 9:24am",5,Mediocre,https://www.gamespot.com/reviews/lego-dc-super-villains-review-mediocre-mischief-ma/1900-6417016/,18,11,https://www.gamespot.com/a/uploads/screen_petite/1406/14063904/3453455-lego-dc-super-villains-review-thumb-nologo.jpg
629,Dark Souls Remastered Switch Review: A Very Special Revisit,"NS, NS","Friday, Oct 19, 2018 5:23pm",8,Great,https://www.gamespot.com/reviews/dark-souls-remastered-switch-review-a-very-special/1900-6417015/,34,33,https://www.gamespot.com/a/uploads/screen_petite/1579/15792183/3453258-ddrs.png
630,Starlink: Battle for Atlas Review - Endless Space,"NS, XONE, PS4","Tuesday, Oct 16, 2018 5:20pm",7,Good,https://www.gamespot.com/reviews/starlink-battle-for-atlas-review-endless-space/1900-6417011/,25,39,https://www.gamespot.com/a/uploads/screen_petite/172/1720905/3451247-starlink-battle-for-atlas-review-thumb-no-logo.jpg
631,Armello Review - Nintendo Switch Update,"PC, NS","Monday, Oct 15, 2018 5:05pm",8,Great,https://www.gamespot.com/reviews/armello-review-nintendo-switch-update/1900-6416262/,26,56,https://www.gamespot.com/a/uploads/screen_petite/1406/14063904/2946182-4643257628-armel.jpg
632,Luigi's Mansion Review - Old Haunts,3DS,"Thursday, Oct 11, 2018 5:00pm",7,Good,https://www.gamespot.com/reviews/luigis-mansion-review-old-haunts/1900-6417009/,10,20,https://www.gamespot.com/a/uploads/screen_petite/172/1720905/3449749-luigis-mansion-3ds-review-thumb-no-logo.jpg
633,The Missing Review - Lost And Found,"PS4, XONE, PC, NS","Thursday, Oct 11, 2018 3:05pm",8,Great,https://www.gamespot.com/reviews/the-missing-review-lost-and-found/1900-6417008/,2,28,https://www.gamespot.com/a/uploads/screen_petite/172/1720905/3449677-the-missing-review-thumb-nologo.jpg
634,Child of Light Review,"XONE, PS3, NS","Thursday, Oct 11, 2018 10:30am",8,Great,https://www.gamespot.com/reviews/child-of-light-review/1900-6415744/,546,40,https://www.gamespot.com/a/uploads/screen_petite/725/7253563/2516667-child%20of%20light%20-%20chapter%204%20part%202%20-%202014-04-24%2010-46-5801.jpg
635,Chasm Review: The Battle Below,"PC, PS4, NS","Thursday, Oct 11, 2018 7:52am",8,Great,https://www.gamespot.com/reviews/chasm-review-the-battle-below/1900-6416949/,18,35,https://www.gamespot.com/a/uploads/screen_petite/1406/14063904/3419720-3419700-5842971693-5b344c4e047788d99150d6f1d0a8f79a.jpeg
636,Super Mario Party Review - Test Those Friendships,NS,"Tuesday, Oct 9, 2018 12:56pm",7,Good,https://www.gamespot.com/reviews/super-mario-party-review-test-those-friendships/1900-6417004/,49,50,https://www.gamespot.com/a/uploads/screen_petite/1575/15759911/3446535-supermarioparty-review-thumbnologo.jpg
637,"World of Warcraft: Battle For Azeroth - Come One, Come All",PC,"Tuesday, Oct 9, 2018 2:20am",7,Good,https://www.gamespot.com/reviews/world-of-warcraft-battle-for-azeroth-come-one-come/1900-6416978/,40,35,https://www.gamespot.com/a/uploads/screen_petite/172/1720905/3434211-world-of-warcraft-battle-for-azeroth-review-thumb-nologo.jpg
638,My Memory of Us Review - War Has Changed,"PC, PS4, XONE","Monday, Oct 8, 2018 6:01pm",5,Mediocre,https://www.gamespot.com/reviews/my-memory-of-us-review-war-has-changed/1900-6417007/,1,19,https://www.gamespot.com/a/uploads/screen_petite/172/1720905/3448728-my-memory-of-us-review-thumb-nologo.jpg
639,FIFA 19 Nintendo Switch Review - Offside,NS,"Monday, Oct 8, 2018 12:08pm",5,Mediocre,https://www.gamespot.com/reviews/fifa-19-nintendo-switch-review-offside/1900-6417005/,25,34,https://www.gamespot.com/a/uploads/screen_petite/1556/15568848/3447629-fifa19-switch-review-thumb-nologo.jpg
640,Pathfinder: Kingmaker Review - The Classics,PC,"Monday, Oct 8, 2018 11:37am",6,Fair,https://www.gamespot.com/reviews/pathfinder-kingmaker-review-the-classics/1900-6417006/,27,33,https://www.gamespot.com/a/uploads/screen_petite/1575/15759911/3448474-pathfinder-kingmaker-review-thumb-nologo.jpg
641,Assassin's Creed Odyssey Review - Glory Of Sparta,"PS4, XONE, PC","Monday, Oct 8, 2018 11:11am",8,Great,https://www.gamespot.com/reviews/assassins-creed-odyssey-review-glory-of-sparta/1900-6416999/,334,187,https://www.gamespot.com/a/uploads/screen_petite/1579/15792183/3445218-image.jpeg
642,FIFA 19 Review - Golazo,"XONE, PS4","Friday, Oct 5, 2018 2:52am",7,Good,https://www.gamespot.com/reviews/fifa-19-review-golazo/1900-6416998/,52,71,https://www.gamespot.com/a/uploads/screen_petite/1556/15568848/3444753-7435827487-34293.png
643,Destiny 2: Forsaken Review - A Grindhouse,"PS4, PC, XONE","Thursday, Oct 4, 2018 12:35pm",8,Great,https://www.gamespot.com/reviews/destiny-2-forsaken-review-a-grindhouse/1900-6416979/,125,129,https://www.gamespot.com/a/uploads/screen_petite/1575/15759911/3445233-destiny2-forsaken-review-thumb-nologo.jpg
644,Cities: Skylines Review - In The Zone,"PC, NS","Wednesday, Oct 3, 2018 3:51pm",8,Great,https://www.gamespot.com/reviews/cities-skylines-review-in-the-zone/1900-6416062/,179,149,https://www.gamespot.com/a/uploads/screen_petite/1197/11970954/2630634-cities070414_0026_layer-38.jpg
645,Mega Man 11 Review - An Uneven Retro Romp,"NS, XONE, PS4","Tuesday, Oct 2, 2018 1:10pm",7,Good,https://www.gamespot.com/reviews/mega-man-11-review-an-uneven-retro-romp/1900-6417003/,40,35,https://www.gamespot.com/a/uploads/screen_petite/1575/15759911/3445663-megaman-11-review-thumb-nologo.jpg
646,Freedom Planet Review -- Speedy Ambitions,NS,"Monday, Oct 1, 2018 3:14pm",7,Good,https://www.gamespot.com/reviews/freedom-planet-review-speedy-ambitions/1900-6416974/,9,7,https://www.gamespot.com/a/uploads/screen_petite/1552/15524586/3433015-freedom-planet-review-thumb-nologo.jpg
647,Fist Of The North Star: Lost Paradise Review - Be The Tough Boy,PS4,"Monday, Oct 1, 2018 9:58am",8,Great,https://www.gamespot.com/reviews/fist-of-the-north-star-lost-paradise-review-be-the/1900-6417000/,20,42,https://www.gamespot.com/a/uploads/screen_petite/1552/15524586/3445225-fist-of-the-north-star-lost-paradise-review-thumb-nologo.jpg
648,The Bard's Tale IV: Barrows Deep Review - Lament,PC,"Sunday, Sep 30, 2018 12:59pm",4,Poor,https://www.gamespot.com/reviews/the-bards-tale-iv-barrows-deep-review-lament/1900-6417002/,24,29,https://www.gamespot.com/a/uploads/screen_petite/1575/15759911/3445596-the-bards-tale-iv-barrows-deep-review-thumb-nologo.jpg
649,Final Fantasy XV: Pocket Edition HD Review - Nintendo Switch,NS,"Sunday, Sep 30, 2018 12:28pm",7,Good,https://www.gamespot.com/reviews/final-fantasy-xv-pocket-edition-hd-review-nintendo/1900-6417001/,24,27,https://www.gamespot.com/a/uploads/screen_petite/1575/15759911/3445572-final-fantasy-xv-pocket-edition-review-thumb-nologo.jpg
650,Dragon Ball FighterZ Review: The Fast And The Furious,XONE,"Saturday, Sep 29, 2018 2:30pm",9,Superb,https://www.gamespot.com/reviews/dragon-ball-fighterz-review-the-fast-and-the-furio/1900-6416837/,183,112,https://www.gamespot.com/a/uploads/screen_petite/1406/14063904/3346372-6868135403-0dc12e1ea5a5be78fdced2bed74ec74c
