title,platform,review_date,critic_score,critic_score_text,url,comments,upvotes,img
X-Men: Mutant Academy 2 Review,PS,"Thursday, Oct 11, 2001 3:30pm",8.4,Great,/reviews/x-men-mutant-academy-2-review/1900-2817265/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
NBA ShootOut 2002 Review,PS,"Wednesday, Oct 10, 2001 5:21pm",6.1,Fair,/reviews/nba-shootout-2002-review/1900-2817257/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Command & Conquer Yuri's Revenge Review,PC,"Wednesday, Oct 10, 2001 4:59pm",8.5,Great,/reviews/command-and-conquer-yuris-revenge-review/1900-2817248/,3,17,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Planet of the Apes Review,PC,"Tuesday, Oct 9, 2001 6:45pm",3.1,Bad,/reviews/planet-of-the-apes-review/1900-2816954/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Capcom vs. SNK 2 Import Review,DC,"Tuesday, Oct 9, 2001 6:37pm",7.9,Good,/reviews/capcom-vs-snk-2-import-review/1900-2816962/,3,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Arctic Thunder Review,PS2,"Tuesday, Oct 9, 2001 6:26pm",3.6,Bad,/reviews/arctic-thunder-review/1900-2816959/,1,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
The Typing of the Dead Review,PC,"Tuesday, Oct 9, 2001 6:22pm",7.5,Good,/reviews/the-typing-of-the-dead-review/1900-2816957/,1,4,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Formula One 2001 Review,PS2,"Friday, Oct 5, 2001 11:24am",7.2,Good,/reviews/formula-one-2001-review/1900-2816447/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
The Incredible Machine: Even More Contraptions Review,PC,"Thursday, Oct 4, 2001 3:53pm",7.6,Good,/reviews/the-incredible-machine-even-more-contraptions-revi/1900-2816397/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Sheep Raider Review,PS,"Wednesday, Oct 3, 2001 5:39pm",5.7,Mediocre,/reviews/sheep-raider-review/1900-2816273/,3,3,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Okage: Shadow King Review,PS2,"Monday, Oct 1, 2001 6:33pm",7.8,Good,/reviews/okage-shadow-king-review/1900-2815702/,2,9,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Commandos 2: Men of Courage Review,PC,"Friday, Sep 28, 2001 4:20pm",8.8,Great,/reviews/commandos-2-men-of-courage-review/1900-2815457/,1,28,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
F/A-18 Precision Strike Fighter Review,PC,"Thursday, Sep 27, 2001 5:56pm",4.5,Poor,/reviews/f-a-18-precision-strike-fighter-review/1900-2815247/,0,6,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Ico Review,PS2,"Wednesday, Sep 26, 2001 5:34pm",8.5,Great,/reviews/ico-review/1900-2815038/,7,24,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Silent Hill 2 Review,PS2,"Monday, Sep 24, 2001 4:26pm",7.7,Good,/reviews/silent-hill-2-review/1900-2814382/,22,11,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Dragon Warrior III Review,GBC,"Wednesday, Aug 1, 2001 7:17pm",7.6,Good,/reviews/dragon-warrior-iii-review/1900-2800706/,1,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Mega Man Legends Review,PC,"Monday, Jul 30, 2001 4:53pm",3.6,Bad,/reviews/mega-man-legends-review/1900-2799873/,1,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Mobile Suit Gundam: Journey to Jaburo Review,PS2,"Friday, Jul 27, 2001 8:00pm",6.8,Fair,/reviews/mobile-suit-gundam-journey-to-jaburo-review/1900-2799370/,0,2,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Klonoa 2: Lunatea's Veil Review,PS2,"Friday, Jul 27, 2001 6:34pm",8.9,Great,/reviews/klonoa-2-lunateas-veil-review/1900-2799369/,2,5,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Max Payne Review,PC,"Friday, Jul 27, 2001 6:22pm",9.2,Superb,/reviews/max-payne-review/1900-2799311/,3,19,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Extermination Review,PS2,"Thursday, Jul 26, 2001 5:01pm",7.1,Good,/reviews/extermination-review/1900-2798858/,1,5,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
The Sting! Review,PC,"Wednesday, Jul 25, 2001 4:43pm",7,Good,/reviews/the-sting-review/1900-2798116/,0,2,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Desperados: Wanted Dead or Alive Review,PC,"Monday, Jul 23, 2001 2:42pm",6.8,Fair,/reviews/desperados-wanted-dead-or-alive-review/1900-2795563/,4,14,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Le Mans 24 Hours Review,PS2,"Thursday, Jul 19, 2001 7:22pm",8.2,Great,/reviews/le-mans-24-hours-review/1900-2783160/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
MechCommander 2 Review,PC,"Thursday, Jul 19, 2001 4:47pm",7.7,Good,/reviews/mechcommander-2-review/1900-2792191/,2,2,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Billiards Review,PS,"Wednesday, Jul 18, 2001 6:01pm",3.7,Bad,/reviews/billiards-review/1900-2790760/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
City Crisis Review,PS2,"Wednesday, Jul 18, 2001 5:44pm",6.3,Fair,/reviews/city-crisis-review/1900-2790724/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Anachronox Review,PC,"Monday, Jul 16, 2001 5:55pm",7.8,Good,/reviews/anachronox-review/1900-2787355/,7,3,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Motocross Mania Review,PS,"Friday, Jul 13, 2001 2:43pm",2.1,Terrible,/reviews/motocross-mania-review/1900-2784855/,1,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Atari Anniversary Edition Review,PC,"Wednesday, Jul 11, 2001 5:33pm",6.3,Fair,/reviews/atari-anniversary-edition-review/1900-2784127/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Gran Turismo 3: A-Spec Review,PS2,"Tuesday, Jul 10, 2001 6:50pm",9.4,Superb,/reviews/gran-turismo-3-a-spec-review/1900-2783813/,4,5,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
911 Fire Rescue Review,PC,"Tuesday, Jul 10, 2001 4:07pm",5.8,Mediocre,/reviews/911-fire-rescue-review/1900-2783698/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Final Fantasy Chronicles Review,PS,"Friday, Jul 6, 2001 6:08pm",8.5,Great,/reviews/final-fantasy-chronicles-review/1900-2783150/,2,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Bomberman Tournament Review,GBA,"Thursday, Jul 5, 2001 7:04pm",8.6,Great,/reviews/bomberman-tournament-review/1900-2782867/,0,4,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Starfleet Command: Orion Pirates Review,PC,"Thursday, Jul 5, 2001 7:03pm",7.9,Good,/reviews/starfleet-command-orion-pirates-review/1900-2782842/,0,3,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Zeus Official Expansion: Poseidon Review,PC,"Tuesday, Jul 3, 2001 6:22pm",8.5,Great,/reviews/zeus-official-expansion-poseidon-review/1900-2782573/,1,5,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Battle Hunter Review,PS,"Tuesday, Jul 3, 2001 6:15pm",5.7,Mediocre,/reviews/battle-hunter-review/1900-2782578/,0,5,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Diablo II: Lord of Destruction Review,PC,"Monday, Jul 2, 2001 6:06pm",8.2,Great,/reviews/diablo-ii-lord-of-destruction-review/1900-2782000/,1,3,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Soldier of Fortune Review,DC,"Monday, Jul 2, 2001 2:29pm",7.3,Good,/reviews/soldier-of-fortune-review/1900-2781904/,1,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Star Trek: Deep Space Nine: Dominion Wars Review,PC,"Friday, Jun 29, 2001 7:00pm",6,Fair,/reviews/star-trek-deep-space-nine-dominion-wars/1900-2781401/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Hot Wired Review,PC,"Thursday, Jun 28, 2001 4:37pm",4.3,Poor,/reviews/hot-wired-review/1900-2781011/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Capcom vs. SNK: Millennium Fight 2000 Pro Review,DC,"Wednesday, Jun 27, 2001 6:55pm",6.9,Fair,/reviews/capcom-vs-snk-millennium-fight-2000-pro-review/1900-2780777/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Star Trek: Armada Review,PC,"Wednesday, Jun 27, 2001 4:09pm",7.9,Good,/reviews/star-trek-armada-review/1900-2533202/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Bloody Roar 3 Review,PS2,"Tuesday, Jun 26, 2001 5:20pm",5.5,Mediocre,/reviews/bloody-roar-3-review/1900-2780243/,1,4,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Resident Evil 3 Nemesis Review,PC,"Monday, Jun 25, 2001 5:54pm",6.9,Fair,/reviews/resident-evil-3-nemesis-review/1900-2779818/,6,3,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
"Who Wants to Be a Millionaire, 3rd Edition Review",PC,"Monday, Jun 25, 2001 4:40pm",4.6,Poor,/reviews/who-wants-to-be-a-millionaire-3rd-edition-review/1900-2779784/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Worms World Party Review,PC,"Friday, Jun 22, 2001 3:30pm",7.4,Good,/reviews/worms-world-party-review/1900-2779318/,0,3,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
NBA Street Review,PS2,"Wednesday, Jun 20, 2001 4:44pm",9.3,Superb,/reviews/nba-street-review/1900-2778756/,1,4,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
You Don't Know Jack: The Ride Review,PC,"Tuesday, Jun 19, 2001 8:19pm",8.6,Great,/reviews/you-dont-know-jack-the-ride-review/1900-2532021/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Startopia Review,PC,"Tuesday, Jun 19, 2001 5:39pm",8.3,Great,/reviews/startopia-review/1900-2777124/,1,3,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Sonic Adventure 2 Review,DC,"Tuesday, Jun 19, 2001 1:22pm",8.6,Great,/reviews/sonic-adventure-2-review/1900-2777051/,7,11,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Twisted Metal: Black Review,PS2,"Monday, Jun 18, 2001 7:46pm",9.5,Superb,/reviews/twisted-metal-black-review/1900-2776616/,6,9,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Golf Resort Tycoon Review,PC,"Wednesday, Jun 13, 2001 5:54pm",6.2,Fair,/reviews/golf-resort-tycoon-review/1900-2774727/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Army Men Advance Review,GBA,"Monday, Jun 11, 2001 7:05pm",4.4,Poor,/reviews/army-men-advance-review/1900-2773319/,1,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Fire Pro Wrestling Review,GBA,"Monday, Jun 11, 2001 5:53pm",8.7,Great,/reviews/fire-pro-wrestling-review/1900-2773011/,1,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Train Simulator Review,PC,"Monday, Jun 11, 2001 5:44pm",8.2,Great,/reviews/train-simulator-review/1900-2772911/,3,12,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
ChuChu Rocket Review,GBA,"Monday, Jun 11, 2001 3:17pm",7.4,Good,/reviews/chuchu-rocket-review/1900-2772399/,1,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Rayman Advance Review,GBA,"Monday, Jun 11, 2001 1:55pm",7.6,Good,/reviews/rayman-advance-review/1900-2772208/,1,4,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Konami Krazy Racers Review,GBA,"Friday, Jun 8, 2001 6:37pm",8.1,Great,/reviews/konami-krazy-racers-review/1900-2771929/,1,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Gangsters 2: Vendetta Review,PC,"Friday, Jun 8, 2001 5:58pm",5.4,Mediocre,/reviews/gangsters-2-vendetta-review/1900-2771711/,0,13,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Earthworm Jim Review,GBA,"Friday, Jun 8, 2001 5:46pm",7.5,Good,/reviews/earthworm-jim-review/1900-2771794/,2,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
GT Advance Championship Racing Review,GBA,"Thursday, Jun 7, 2001 9:26pm",7.3,Good,/reviews/gt-advance-championship-racing-review/1900-2770808/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Leadfoot Review,PC,"Thursday, Jun 7, 2001 3:08pm",7.1,Good,/reviews/leadfoot-review/1900-2770694/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Castlevania: Circle of the Moon Review,GBA,"Thursday, Jun 7, 2001 1:39pm",9.6,Superb,/reviews/castlevania-circle-of-the-moon-review/1900-2770559/,3,11,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Pitfall: The Mayan Adventure Review,GBA,"Thursday, Jun 7, 2001 12:59pm",4.3,Poor,/reviews/pitfall-the-mayan-adventure-review/1900-2769441/,0,2,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Atlantis: The Lost Empire Review,PC,"Wednesday, Jun 6, 2001 7:08pm",4.7,Poor,/reviews/atlantis-the-lost-empire-review/1900-2769976/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
F-Zero: Maximum Velocity Review,GBA,"Wednesday, Jun 6, 2001 6:18pm",8.1,Great,/reviews/f-zero-maximum-velocity-review/1900-2770369/,1,2,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Super Mario Advance Review,GBA,"Tuesday, Jun 5, 2001 6:30pm",8.2,Great,/reviews/super-mario-advance-review/1900-2769417/,1,2,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
B-17 Gunner: Air War Over Germany Review,PC,"Monday, Jun 4, 2001 6:30pm",3.7,Bad,/reviews/b-17-gunner-air-war-over-germany-review/1900-2768543/,0,5,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
World's Scariest Police Chases Review,PS,"Monday, Jun 4, 2001 6:25pm",3.6,Bad,/reviews/worlds-scariest-police-chases-review/1900-2768595/,1,6,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
The Legend of Zelda: Oracle of Seasons Review,GBC,"Monday, Jun 4, 2001 2:15pm",9.2,Superb,/reviews/the-legend-of-zelda-oracle-of-seasons-review/1900-2768475/,7,6,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
The Legend of Zelda: Oracle of Ages Review,GBC,"Monday, Jun 4, 2001 2:04pm",9.2,Superb,/reviews/the-legend-of-zelda-oracle-of-ages-review/1900-2768469/,2,5,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Dave Mirra Freestyle BMX: Maximum Remix Review,PS,"Friday, Jun 1, 2001 4:44pm",5.4,Mediocre,/reviews/dave-mirra-freestyle-bmx-maximum-remix-review/1900-2767687/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Power Spike Pro Beach Volleyball Review,PC,"Friday, Jun 1, 2001 4:15pm",6.2,Fair,/reviews/power-spike-pro-beach-volleyball-review/1900-2767712/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Off-Road Redneck Racing Review,PC,"Thursday, May 31, 2001 5:16pm",7.2,Good,/reviews/off-road-redneck-racing-review/1900-2767106/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Pearl Harbor: Defend the Fleet Review,PC,"Wednesday, May 30, 2001 2:19pm",3.6,Bad,/reviews/pearl-harbor-defend-the-fleet/1900-2766754/,0,3,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Red Faction Review,PS2,"Tuesday, May 22, 2001 6:30pm",8.8,Great,/reviews/red-faction-review/1900-2764152/,3,2,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Gunlok Review,PC,"Tuesday, May 22, 2001 5:51pm",6.2,Fair,/reviews/gunlok-review/1900-2764131/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Mario Party 3 Review,N64,"Monday, May 14, 2001 5:57pm",7.5,Good,/reviews/mario-party-3-review/1900-2760370/,3,3,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Little Nicky Review,GBC,"Friday, May 11, 2001 3:17pm",4,Poor,/reviews/little-nicky-review/1900-2674892/,0,2,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Mat Hoffman's Pro BMX Review,PS,"Friday, May 11, 2001 1:58pm",7.8,Good,/reviews/mat-hoffmans-pro-bmx-review/1900-2717983/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Star Trek: Voyager Elite Force Expansion Pack Review,PC,"Wednesday, May 9, 2001 7:40pm",6.6,Fair,/reviews/star-trek-voyager-elite-force-expansion-pack-revie/1900-2717201/,0,3,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Project Justice Review,DC,"Monday, May 7, 2001 6:04pm",7.5,Good,/reviews/project-justice-review/1900-2716408/,1,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Robot Arena Review,PC,"Monday, May 7, 2001 4:48pm",3.9,Bad,/reviews/robot-arena-review/1900-2716363/,0,2,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Myst III: Exile Review,PC,"Friday, May 4, 2001 4:00pm",8.7,Great,/reviews/myst-iii-exile-review/1900-2715657/,3,12,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Rune: Halls of Valhalla Review,PC,"Thursday, May 3, 2001 6:03pm",5,Mediocre,/reviews/rune-halls-of-valhalla-review/1900-2715196/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
GigaWing 2 Review,DC,"Wednesday, May 2, 2001 6:56pm",7,Good,/reviews/gigawing-2-review/1900-2714914/,1,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Point Blank 3 Review,PS,"Wednesday, May 2, 2001 6:48pm",8.4,Great,/reviews/point-blank-3-review/1900-2714912/,1,2,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Kawasaki Fantasy Motocross Review,PC,"Tuesday, May 1, 2001 6:33pm",2.6,Terrible,/reviews/kawasaki-fantasy-motocross-review/1900-2714418/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Heroes of Might and Magic: Quest for the Dragon Bone Staff Review,PS2,"Thursday, Apr 26, 2001 7:01pm",5.2,Mediocre,/reviews/heroes-of-might-and-magic-quest-for-the-dragon-bon/1900-2712934/,0,2,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Tropico Review,PC,"Thursday, Apr 26, 2001 4:37pm",8.6,Great,/reviews/tropico-review/1900-2712428/,2,3,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Super Bombad Racing Review,PS2,"Wednesday, Apr 25, 2001 5:59pm",6.2,Fair,/reviews/super-bombad-racing-review/1900-2712486/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
WWII: Normandy Review,PC,"Wednesday, Apr 25, 2001 5:51pm",4.3,Poor,/reviews/wwii-normandy-review/1900-2712413/,1,3,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
High Heat Baseball 2002 Review,PS,"Wednesday, Apr 18, 2001 6:39pm",5.7,Mediocre,/reviews/high-heat-baseball-2002-review/1900-2692820/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
ESPN National Hockey Night Review,PS2,"Monday, Apr 16, 2001 7:41pm",3.8,Bad,/reviews/espn-national-hockey-night-review/1900-2708570/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
"The $100,000 Pyramid Review",PC,"Thursday, Apr 12, 2001 6:07pm",6.4,Fair,/reviews/the-100000-pyramid-review/1900-2707523/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Outlive Review,PC,"Friday, Apr 6, 2001 6:13pm",5.2,Mediocre,/reviews/outlive-review/1900-2705658/,0,4,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Sega Smash Pack Volume 1 Review,DC,"Friday, Apr 6, 2001 4:20pm",4.5,Poor,/reviews/sega-smash-pack-volume-1-review/1900-2705680/,1,2,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
The Simpsons: Night of the Living Tree House of Horror Review,GBC,"Thursday, Apr 5, 2001 6:43pm",7.8,Good,/reviews/the-simpsons-night-of-the-living-tree-house-of-hor/1900-2705209/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Summoner Review,PC,"Thursday, Apr 5, 2001 6:10pm",7.6,Good,/reviews/summoner-review/1900-2705277/,1,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Disney's Aladdin in Nasira's Revenge Review,PS,"Thursday, Apr 5, 2001 1:59pm",6.3,Fair,/reviews/disneys-aladdin-in-nasiras-revenge-review/1900-2705197/,1,9,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
WinBack: Covert Operations Review,PS2,"Wednesday, Apr 4, 2001 6:20pm",7.2,Good,/reviews/winback-covert-operations-review/1900-2704931/,3,2,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Army Men: Air Attack 2 Review,PS2,"Wednesday, Apr 4, 2001 3:44pm",6.7,Fair,/reviews/army-men-air-attack-2-review/1900-2704414/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Army Men: Green Rogue Review,PS2,"Monday, Apr 2, 2001 7:45pm",3.8,Bad,/reviews/army-men-green-rogue-review/1900-2703816/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Ultima Online: Third Dawn Review,PC,"Monday, Apr 2, 2001 5:39pm",6.9,Fair,/reviews/ultima-online-third-dawn-review/1900-2703752/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Mars Matrix Review,DC,"Monday, Apr 2, 2001 5:23pm",6.9,Fair,/reviews/mars-matrix-review/1900-2703239/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Black & White Review,PC,"Friday, Mar 30, 2001 6:22pm",9.3,Superb,/reviews/black-and-white-review/1900-2702884/,3,6,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Zone of the Enders Review,PS2,"Wednesday, Mar 28, 2001 6:23pm",7.4,Good,/reviews/zone-of-the-enders-review/1900-2702237/,1,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Front Office Football 2001 Review,PC,"Wednesday, Mar 28, 2001 6:14pm",7.5,Good,/reviews/front-office-football-2001-review/1900-2702183/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Serious Sam: The First Encounter Review,PC,"Monday, Mar 26, 2001 6:29pm",8.9,Great,/reviews/serious-sam-the-first-encounter-review/1900-2701181/,2,11,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Star Fighter Review,PC,"Friday, Mar 23, 2001 7:31pm",4.4,Poor,/reviews/star-fighter-review/1900-2533190/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Warriors of Might and Magic Review,PS2,"Tuesday, Mar 20, 2001 8:48pm",3.6,Bad,/reviews/warriors-of-might-and-magic-review/1900-2699174/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Crusaders of Might and Magic Review,PS,"Tuesday, Mar 20, 2001 6:47pm",6.7,Fair,/reviews/crusaders-of-might-and-magic-review/1900-2558075/,0,4,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
